block,txhash,liquidator,action,token,decimals,amount,seizeTokens,borrower
8319456,0x49c198587e238c9f5dfaeb2661544c44447d65f99d7ceb9822a01be1af599a27,0x7909C2883db0F3a7c2e36c19Db241AA238A8be7A,liquidate,ETH,18,11121086955,11891,0xE18999D3f7E1A84E35Bf9C15699b79E46eB44704
8330754,0x658955228cc3dbeab992c7d61b69ee9ca9bf57ffe0dc75470c31cfee71fa5451,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,ETH,18,27592683603501059,30410132518,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8343475,0xfd7084b81ed5ad5001a4b513ac58a3c3c1ad6ff6fbbb35b70ab160b6d71266d3,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ETH,18,287700000000000000,303112359757,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8345151,0x10f961c8d9b5287b3a5d4f1fd04e2f2046dc20e9da7fd86969cd8ef494630749,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ETH,18,92400000000000000,97551441779,0x13ef2994550557B3e359d68Df43BF68D32F8c5bA
8355611,0xae3348713993422b0471d67c8fea7ae5f6cbe2f4e94f4de9b5b3ac0825ed6c53,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,ETH,18,1000000000000000000,939235278445,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8357295,0x6b6d9b57e653a4d65b2a728f3d61d3f57dabf7c2cec4e5efc73ddf8339bea0b3,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,ETH,18,1000000000000000000,953212546881,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8358049,0x8e15ffe6466a908faf478cae5d804ccfef458639f535cc468bec2093c524b48b,0xd888dAfa1dF40c262c10D0479B9f0B8D8d2cDfC7,liquidate,ETH,18,12500000000000000,11992833274,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8358326,0x4c0b48238909a9d423304823a0d37f21834ffdaf0ff5c46f3347b68e39425a01,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,ETH,18,698199197699256200,669514135844,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8370837,0x1e6b41db00824bda84397e33cc58dd9936918459ac01d431cfd07e72403740b9,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,ETH,18,197855094284756100,186645622097,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8373828,0x2483c5e0222af97f1837b6dfb1a9bf6ffa62ae881975cd33b1a042d7916eb7ad,0x793aCdce9DB7bc3269513652923d543b4818e817,liquidate,ETH,18,107500000000000000,103914247843,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8374807,0x1e73c3b003ce76154d49efcdf291c685bfe16a892e4bca5f07e81df7f2cedd36,0x793aCdce9DB7bc3269513652923d543b4818e817,liquidate,ETH,18,65100000000000010,64571342048,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8375067,0x6656bd95a71768b5cfae724ca7dfe7696b921e07408a4446b2452ecd142f5714,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,12300000000000000,12318370167,0x0558b7a135CcFe3A59De45a239aE3a765D7AB1A2
8375582,0x1c108370e3d79a7605286b798e392a795524f0aacba9519041f0bd45c64e3a3c,0x793aCdce9DB7bc3269513652923d543b4818e817,liquidate,ETH,18,74200000000000000,74441605329,0xAdF091E2398209D8FceEC96812C269e97b0c581d
8376336,0x6e94054ba480de016a2a43211ad2a926dbb176612d9a82b9025d66422cac0fe0,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,38300000000000000,38423105123,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8376953,0x67bb287b0558b7d6e298aed92fee232117c52ab2160a8805b757def1df03c1d5,0xA87aB61574a159EE2466ed44dAdcd7b9FB292eC1,liquidate,ETH,18,1900000000000000,1906042113,0x8376B14104dBf0642a3c2Adfa33793cFcb0B8d76
8376982,0x53fbabe553543d64db02079b13156ccb48a7246a7cfacff67047cd28fc0ddda4,0xA87aB61574a159EE2466ed44dAdcd7b9FB292eC1,liquidate,ETH,18,1000000000000000,1003178450,0x8376B14104dBf0642a3c2Adfa33793cFcb0B8d76
8379403,0x47833d551b4ebac3bb59154e45d51825512d0bc5309906c5480a8420d7fd8b86,0x793aCdce9DB7bc3269513652923d543b4818e817,liquidate,ETH,18,2976600000000000000,3006407023697,0x84c23A698E9Ff0A533fB3897d6832F8aC529740C
8379462,0x00af4c1da5b2fc7b97040fa5d7d2f05f32fa3032210df3e5d9b734d9db767af7,0x7e388444731C38189C0685F6D98605107fF59282,liquidate,ETH,18,23300000000000000,23537994188,0xC798C4532d8E085FCa181C519D50af4A3c1459A2
8379623,0x17b4c976ee216f1cc92169a361c660069b3b339a759e8447b8f821636a18db7f,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ETH,18,66800000000000000,68653058896,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8380486,0x76e786cb98aeaf1a4f0be029bfc47ed74e9668c5a6590b56b02b48dd1ef8ed07,0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,liquidate,ETH,18,100200000000000000,102800811953,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8383715,0x3c6d297bea7486df3c21956b91e934535d95ea87104a8d5d969de98ea45a7f63,0x7909C2883db0F3a7c2e36c19Db241AA238A8be7A,liquidate,ETH,18,4800715456590362695,4941871827221,0xE41086f6e4801Bf49C0F9E24fB147CdFaF952a89
8384299,0x410505c093f2195c3ef2a40f061e870302e8d6cf8f718738ed0c0c239522d1bd,0xA87aB61574a159EE2466ed44dAdcd7b9FB292eC1,liquidate,ETH,18,1400000000000000,1441117436,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8400789,0xcbd9e7a6229fedc805932f6b596029b9070d1155758a486d455bbfebef133c86,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,ETH,18,2,0,0xeE44ae746FBF5693F676e903F9055eC582327DD2
8400798,0xbe85919fc073a210c5a2721211b8374f4858cea044d6fa429fedeca88510a350,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,ETH,18,7,0,0xeE44ae746FBF5693F676e903F9055eC582327DD2
8400805,0xa1199eb605f4490d3add7c7eb21efaa427898b5cb91305dbd7100e19349d4e99,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,ETH,18,1020508382888901000,993055577037,0xeE44ae746FBF5693F676e903F9055eC582327DD2
8407272,0xb1be36fc249e616f1896125de6a6a0168a6a96cff031f96cb6a9c7769eda817b,0xBc624225Fbd8c27509fBA9497341566aDE14F773,liquidate,ETH,18,299164077136209617,298133215961,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8408478,0xd531eb7f98354406a65809c33d60b19a6dc3eff0b55c4085be66ada0eef800ee,0xBc624225Fbd8c27509fBA9497341566aDE14F773,liquidate,ETH,18,149583897835402043,148575393859,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8418645,0x717f46aae23e14ebff0e85aa38f1973b6c3caae9b873849dc33bf4f2beda509b,0xBc624225Fbd8c27509fBA9497341566aDE14F773,liquidate,ETH,18,50017710858514184,48155982655,0xC005D5332B904D49ad63b7A0125b12777c167B77
8422068,0xadc55f3143d60edffda4f2bd550f790ac07f4422ce1b9172ecf36639c9957602,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,ETH,18,1903002356882236416,1782953498490,0xA8F0b0b9EA90cBBEd60b615c1fd892099156EbCB
8438837,0x544c04bc90247b7004da64c91af1f03cf3901fdbc42084cd73f1a6a952358ef6,0xBc624225Fbd8c27509fBA9497341566aDE14F773,liquidate,ETH,18,72140945323488928,69471540673,0x9eE44216215833FF45aea646BDF1b0c3D9f6c064
8463152,0xb9409c226af911db474de9c2d918a1caec99101a6c25b881956b45299aa11e25,0xe6b4d317bCA041c3F57C6755506F9dA528F5d1c9,liquidate,ETH,18,1071022899722979374,937095034510,0xA675d0598631414eff11d81c4831ebfEA776c87B
8471278,0x6045e301d6acae5d93afc0763747a960d31a5ca6bbdabfc5b938515632c16348,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,124491716964091000,108938042052,0xd6E3Fb28D8E92485016D11F01744757f5FEa866d
8472809,0x8a78ddb328a18eced9b5604b660b65e148e74bfe48cba660a33f0a715b1dd2d1,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,37979837916290100,34801484007,0x13ef2994550557B3e359d68Df43BF68D32F8c5bA
8473252,0xcf3881bdfe7766bfb2bf8f967832ae352a1a0cdf44b9a52b9383ecd3a3dae489,0xE028cA95d7bC5FF69E8154F7ab793Fb206Ec6429,liquidate,ETH,18,11800000000000000,10733801660,0xC798C4532d8E085FCa181C519D50af4A3c1459A2
8477310,0x5ab17d4133c39a3d8438b36f80f9aeeaa84e54aa34325b796b7caffe8fa40405,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,40933732366937000,36933168588,0x90fF1217B72bFd1eB3caB9206651dC1DFE13a436
8479529,0x192640ea05ee0322be9fb125117e01845bc9ff7bee40cda212bd4baeaa11a471,0xA87aB61574a159EE2466ed44dAdcd7b9FB292eC1,liquidate,ETH,18,7100000000000000,6558592185,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8494441,0xddc1bb7da195a929396e29a24a014630753b40d443ade771fcfaf624bb302546,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,590728546568289000,521641151669,0xb72520efEDCCc946e296eBa08E34e98894255947
8515497,0xefdbc831b1350db78b7dc8f8bdc28f5aea053f1548ef8d6101bbe6f288bcb022,0x650858987c1c9dEdE58DB385C50649668e817887,liquidate,ETH,18,3996926200550437500,3719207164964,0x568238900D9e830Fed95610f0c94a029cf18F559
8542375,0xa42de5c004a6e35e2c16ccf638c9a61f5eb4b3a8371eb5590ed29b61bfcb493b,0xb6C712A477cdA8374c9794D94c53d4D470984a7c,liquidate,ETH,18,8399999999999999,7560935862,0xA825693659460f141325043B1734C877D387B78f
8548213,0x415bc3394816e3ac73d2110e4f1e83d557e3e163d2a15d7d307208f5a878827d,0x650858987c1c9dEdE58DB385C50649668e817887,liquidate,ETH,18,2439310421227220000,2242607394529,0x568238900D9e830Fed95610f0c94a029cf18F559
8548682,0xea41d0e184a678f40d2826c480bebb04e27bf64cc4f2cecaff2a26542bff2b3c,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,25300000000000000,23340878866,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8562734,0xe1066cc4bddc6ea04ac4f36c2d08b5e5967dec56535c6800d57d84bd266b68f4,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,251957163534672000,1580082214132,0x364Dd034D0cBd922289ebE2558B113b04e77f502
8562754,0xe6959c9c6e9367b113f7b3172ddd421f81f4e47755d1e7f8cc9a2a6aeb7735f1,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,1944247854775870000,1903047568757,0x9E85908808F6A993d5C0AF859DCFD5Dfa566C76F
8563856,0xc8bd906a2a5a9dffae360732549e0f888bd677903d3bd0893a805b22d607802d,0x271577973Ef200D19c15227Bb41181416e248FB3,liquidate,ETH,18,4800000000000000,4873462461,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8563857,0xd5a85f4ff5bdd366e87074c03c34a124830c292282f6c98f04a0e9d40639beae,0x271577973Ef200D19c15227Bb41181416e248FB3,liquidate,ETH,18,3200000000000000,3248974896,0xe99f8b84c5B7dF01A9f33C1bb0A857aab20f61EA
8564127,0x900103b3101f758d637316a32dfc7f8744ad077c2684ad732cd6e801937fc7f4,0x271577973Ef200D19c15227Bb41181416e248FB3,liquidate,ETH,18,6700000000000000,42135347655,0x13ef2994550557B3e359d68Df43BF68D32F8c5bA
8566085,0x1f09a6052fe137b0777e11368cccf82f1015dd76fa0ea18446064a2b933121ba,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,ETH,18,75841931898,76182,0x4AE2d8f46F73f246Be7851B53D9bdAF0D836913E
8567885,0x6d590c681e014b76e2a7e4b6ba515e2d0fdf23319ee5aba8482d10e641c71b17,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,115175353675527000,116411302270,0xEbE76F17ADcD4F64F663dbDC906c59C8E144af4A
8567926,0x96f2492f5b55a947db4cc7c2abd7a0535d0ef7c18d81934b1d1e7233615dd317,0x650858987c1c9dEdE58DB385C50649668e817887,liquidate,ETH,18,50037040530273940000,51619997802975,0x5d594DA5154a4236a4fD81EDea808Ba1338F3203
8568039,0xe367f2d21e1c435f3753a97bfd6cbd331731e04152a1ba166c8ac39d095a4fec,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,53091370251992900,55171003321,0x7fcAdF36B56dB06dAC7357B11B3069f7BA2596B6
8568057,0x69db029cf79727489351d5f1149ff19c960e945b73ab23dfc71605108f688a4b,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,199391202595411000,212610929952,0x1E60aE150F10a3A1881D17a9F749595030897cE9
8568562,0x80f12b915ee4ddad0c5abc59a1a326fde3780eb00a547304fc856af0970a5572,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,74912958570936500,79027792202,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8572147,0x8c919132a48e4c916c1f0b34c15de8843ebda14404295bb692515edb4b7c6e24,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,343314755579176000,373461566954,0x2E81655a6a2b16c38cE5E5f8B5bD5b93E1f811CF
8577321,0xcffafd5db86b971acf4919ff01aeee64a2ebe5a4f54a7595e6fde6494115b472,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,197027559635047000,207483888496,0x8f831e8799b642Ed6A263dfF0F72De51B94e6216
8580699,0x4d45f44b0b43375a2148cddaca1467f4fd8baca154bd724341d49855770362e5,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,ETH,18,1295127634966108242,1357601132111,0x568238900D9e830Fed95610f0c94a029cf18F559
8581062,0x3a26d9d20ef20c94eaa831c1eeb48df3bd178509906e0549ca3eb9c5462c30a5,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,425312747443260000,474801591937,0xd888dAfa1dF40c262c10D0479B9f0B8D8d2cDfC7
8581790,0x50eb09fade74c78e3cfdd5f42bc6295f14c09e14d9292eb3342a7f106c702468,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,1143988414081540000,1297632351591,0xE68048afb6ec847430C90D31b7351F1ac61A5396
8581806,0x8dc3b2de05beec57ff92367ba45cf484689450d7771d05798b660a2f5ced3ba8,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,156638978128317000,177620592457,0xE895f40ecF7f32F3c57127C242F961ea93D0470E
8590066,0x4c07583cb5a96b227b544fafc65255d7f28ff8f72f9c0d417670d3b0fb6c8833,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,184579602246580000,206749672577,0x5D294292439fB1EE1D03BE683DC283c4dFbB7180
8590084,0x2f815a43cdf17eda04a382713582a01f25c5b1641a93c0a569be1d6521b602b9,0x0E7357CF17c91dba0b2Bb4992C7A18c6138e1222,liquidate,ETH,18,4100000000000000,4592452885,0xA825693659460f141325043B1734C877D387B78f
8590184,0x136033efd6f93fda80f3b11afca5230ed4a915509a368f5b041ffca234e225ea,0x0E7357CF17c91dba0b2Bb4992C7A18c6138e1222,liquidate,ETH,18,6800000000000000,7616724656,0x9e81d094e94f89EC4C9f232eD3b90A585765dba6
8590184,0x744412a56e7cef73b44b83ab902cd7a73f282d3571ec81d1653fc37f30a94b54,0x0E7357CF17c91dba0b2Bb4992C7A18c6138e1222,liquidate,ETH,18,12000000000000000,13441278804,0x1261cf753C2006aB2455FB8Fdf45C549553984d4
8594711,0xee8db55053ed05a33cffb56be86e9a7cbd1a5487ccfb3006da718a7c66ba2ce1,0x0E7357CF17c91dba0b2Bb4992C7A18c6138e1222,liquidate,ETH,18,5500000000000000,5965170183,0xC798C4532d8E085FCa181C519D50af4A3c1459A2
8594748,0x9de8514ee741e6eafd0501c899e886906b8873c2e634f21b950b11c3c08554f1,0x0E7357CF17c91dba0b2Bb4992C7A18c6138e1222,liquidate,ETH,18,8000000000000000,8676600062,0x49c988CcEB8FaBff203FBa46dC79e2a4d9DA06f2
8633303,0x1daa40bcdaa703e6f3c92ed17cacc1d0424170b08a9c980d7d67c7407f587967,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,947923779484585000,826196830233,0x568238900D9e830Fed95610f0c94a029cf18F559
8650913,0xf6d096d4ceab55902838e9016511973754de9448b3bb41f318003a92eafb75cd,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,104400000000000000,92583294435,0x7BeA48b922B2B2Cc50272922C6ca274D0A6BCBED
8653280,0x31eeb751647b51a264741bdb1ea3c954c1799be9479726f80a5564e78f57a3d2,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ETH,18,16200000000000000,14898860498,0xC60C784A4556126720B113E12fe950163427499c
8654002,0xb5efb9b9d9185619a1ebda40d327694125034a79fddc623bd6c7f7112ad5d591,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,ETH,18,859820657434234763,791148260927,0xE68048afb6ec847430C90D31b7351F1ac61A5396
8659881,0xf6baf66cf0da48cdb42399e5fef56d7c56b6867757bdcfa5d3d8b7a828a79505,0x1f9aA698b3781EA29878036773a0dF87f5325D98,liquidate,ETH,18,100000000000000,88085035,0xe87aa601979FCc6a588c2c714CDDEC5a51cf0F3A
8676852,0xd072d8b23a982ee89e4ee303ec212d057632e22000700101779efbdcf010a88a,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,209596497961818000,186338225703,0xe21a6A572dAEf677f5c850CEC2111c7f3E3D04B9
8691943,0xa79f5033f95d3438e6cf4934d610d7d82deebe5680ab6ffcfebb95e0f7b6bffd,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,149300000000000000,631390897018,0x341430973e913C8A44B7F79E9c727D20b7d1D8B0
8699365,0x55e54566e03a6a22d26b5d6991ace9b30f6b3b6791f6be63f7de9c5335ad9c71,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,190065308527541000,175296507842,0x63e1d4778060C70B797F3DFca5F1Ca42d2F3d195
8708107,0x8bc93749aa51a153a6584d19cd043e9bd592fe87f03600e5eeb2ba9fa2435e33,0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,liquidate,ETH,18,14241984331296142245,13364633459332,0x212eD0FAdf06aA480D09fc1737b2912213eF6aB4
8708250,0x9fda094c776695dbe8bb4eb0e17dfefa705668da7c9ce2f7ff4fa41486c9d44d,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,127700000000000000,121660589406,0x7BeA48b922B2B2Cc50272922C6ca274D0A6BCBED
8718471,0x1be8e5592fc09161650983bdba5f9d56b56eec95a03fc243136e474723861104,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,924410243769892000,911173988361,0x4896bD934f1c4ea2ADEa3915243c5f05AeB8fF42
8761429,0x0c63e68f5bbc795c5d05010c78737afdb1ec2dbdb2ced2f311b58bcf33aaaf2d,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,526995489969964000,467182519142,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8762133,0xddd4d342d31dec45fa608476a937893d4d469716e92a9a8d81e7cc932f6975c4,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,323020829824556000,283413613985,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8762519,0xa4a08361748ca97d979fd0ab6380d0d8c7e9bf8c2edc7cdf10ee449f26e05754,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ETH,18,176034190040600030,154447660693,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8764846,0x48d0ac3b8c840da4ed697f49e264041a1c569521faf6c047e5c95171f2cbf2b1,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,128399999999999980,109971530105,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8766646,0x59dee59918f6693eb22a167440c40201fcb6ce67b8d9ef32d983ebf5779f407c,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ETH,18,78000000000000000,67491193065,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8771845,0x24c22b13598246dce0b09d7a371b56fc1acb11a389e72fcfe4b0f16e12aacd1f,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,47000000000000000,40856281267,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8779157,0x5eb87b8cf9ca41635a5548a53ffca213a7389e63891bf7ac4b271f5d86566a5e,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,28400000000000000,24775971741,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8790569,0x5c324ffd6ffc927126aca74a89819a149b8450854ad8f15f6a042783c0f370d3,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,17500000000000002,15179164954,0x1Bcc40F5bDfCa6FDA9aD3af50dD5C8697ad76F0c
8795939,0x459656e62b283d5e1824bb288f56744106a66ebf6e5fabd8d79d7235c9c3972f,0x357be6F14340B1A351DDE382D78F37B643A9d5Da,liquidate,ETH,18,30000000000000,24618745,0xe87aa601979FCc6a588c2c714CDDEC5a51cf0F3A
8799918,0x80a210eb02c9998bdfa0275ef9dc25a923b7f62762e6118fe04aac3d3203f569,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,ETH,18,13400000000000000,10723092272,0xbb514B2eBbe652B93f8b045af558f7C498D6Ac23
8800547,0x9bebdefdeb79c0dff193a5f8b816e9b228fd247c76ab2981d64004aa5c69c3ad,0xD9B99266C42d427Bb3A64f30a0242bbEb41F6830,liquidate,ETH,18,106700000000000000,85917360014,0x7d6EC8146C44f95d55ba3f57B878a2A807B41188
8801144,0x5850afb50fe1db009b4bb74a517b30eca8e3d893824a78bd087f59c9962501c0,0x02Bd4446D6CD972a2000ba6B7960b5e87E88266f,liquidate,ETH,18,50000000000000000,40257885164,0x7d6EC8146C44f95d55ba3f57B878a2A807B41188
8810271,0xfb9f9a22dc52a1a4bdc071df8654d2febd6c7ce4ed69e4f822a0dfc0877bfef7,0x898d30E6923f3e2abC376e36F143C6aEeB8d2b61,liquidate,ETH,18,6567635069915858,5943434514,0x5e085c8a7bB53192F7aAF737030B232ef7005476
8810440,0x6a628dff043e73e9a5dedfc4a5f52b1410837e29eebc41a1a8629a37c59a8035,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,ETH,18,179509066350953000,165247390406,0x57321969cD276c33fd7B1a20b778447F05D9d7E5
8810614,0x549545bfe576cb2604b6181099722cb53d011501baab90ddf90240dd2dd88885,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,23800000000000000,21786409299,0x9BD28B764e6d8b69D0a9a8e1328E478f4A4787Ec
8811216,0xcb0ca21dd872cf0d1941482dc1c1c8f06f840de64af7e3e6a8378f8a984684c3,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,100000000000000,89189274,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8812402,0x6673296dc0b93023b5a44198feb1de84c905621c063e641a2af3242868f698fe,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,1630544281408705510,1530095240611,0x6b790599ea89Be7f68268eeA87BBBa9cAb5Cfb68
8812402,0xe8a4e176a44279d5dedf8d292e9816b9e112cfdd3b00f75f3764ff3bf18dc7f0,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,857864108880908871,805015726991,0x44e88Af9CcEcc4de798737cc70eE011F6c38d00E
8812439,0x51f0536f13f2ce3ad57a72d20333a8be62ad6f4dce3b53d107b2309147635d3b,0xD9B99266C42d427Bb3A64f30a0242bbEb41F6830,liquidate,ETH,18,71800000000000000,67188846748,0x067F92F334c1c9Ccb4689eA091c815E3f3173613
8823264,0x436b735ccdace7f7e3490f8345b985d66b48f2f75df44d17e4e446a5130c268b,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,ETH,18,6800000000000000,23380728665,0xbb514B2eBbe652B93f8b045af558f7C498D6Ac23
8832337,0x816e04974c8a2220982909e195e29916b56fd0908895adf38361086f4bac9a8d,0x41Bd3D04aa81D580c0806FaaBe3a84728606e640,liquidate,ETH,18,36300000000000000,33313173206,0x067F92F334c1c9Ccb4689eA091c815E3f3173613
8836224,0x98ee785efa6a7b59a9c03ea05855fbd59fc9e1cb3bd107cfd4507cd71471ebba,0xAc211fC5e6FEe8a23477bca32d9B9b7fe21669A5,liquidate,ETH,18,2700000000000000,2586466976,0xc2171D1973b2f1044fae18C48cFEA0e243F127eA
8836241,0x0615de149f8cc74e74f310d34ccaf03c37c98eb1e81adf1e46b8e22351394ae9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ETH,18,93873777248695290,89926410833,0x57321969cD276c33fd7B1a20b778447F05D9d7E5
8836339,0x6eb0da9a08664e56f971fa684e2781bff9c3cc32c25fd5ee0f7649fea1f1661b,0xAc211fC5e6FEe8a23477bca32d9B9b7fe21669A5,liquidate,ETH,18,1200000000000000,1137367726,0xBCb3E4407D149F26e2Ee3938FAFF523E343FB974
8837249,0xc9ef0baf2f72b5628583bd3bd5d26a7392c3e4006eff2a8e8c591914e5a6e22c,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,469559739937686730,451576191953,0x44e88Af9CcEcc4de798737cc70eE011F6c38d00E
8878124,0x11b76a65bfdabd71b3dd4512cc8724e53f819c792c181a21aa8ed4ed5b24ca42,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,2020000138743620055,1879012426337,0x3Ee129D7370b53c8F4c6253c8d8cd4f47c800a5D
8880180,0x1145948e911f24d2d05e12ce595ba6f71cb9cbe47c7b9a526cd891f94deecca6,0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,liquidate,ETH,18,1206690134861292260,1136445269176,0x3Ee129D7370b53c8F4c6253c8d8cd4f47c800a5D
8881770,0x7ef81f2e18d1be61e5b0e8096365c1b41d814abe91530043e9d506789c8c8cda,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,723763991029625587,677996983231,0x3Ee129D7370b53c8F4c6253c8d8cd4f47c800a5D
8882044,0xe142a2ed88a7bd82508167227f89f3162c246b4b95ba81098840e1a0f0971286,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,ETH,18,2275992416082001813,2179614745723,0xBf007514953a78D3EE0FAA48880b62606A438d06
8884212,0x1dc71e0cbd71a8ae0db8a726608d52f71a3638ff1b622a668569ea147487abd8,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ETH,18,386004160200245600,373288118405,0x3Ee129D7370b53c8F4c6253c8d8cd4f47c800a5D
